29.83,38.72,30.26,36.73,50.75,10.041,38.01,63.17,14.992,58.08,32.18,11.386,26.09,139.48,24.79,38.09,13.419,105.97,15.911,47.68,29.72,22.82,59.19,16.445,65.97,15.127,25.72,20.45,16.447,11.753,47.23,37.67,16.88,43.65,31.37,15.917,21.05,27.78,42.79,50.45
29.47,38.22,29.36,36.46,50.44,9.854,37.19,62.16,14.785,56.78,31.46,11.194,25.45,136.75,24.65,38.15,13.71,104.36,15.815,47.15,29.04,22.62,58.81,16.505,64.95,15.164,25.16,20.07,16.345,11.717,46.52,37.2,16.724,43.09,31.0,15.748,20.95,27.05,42.18,49.61
29.9,38.92,30.0,37.35,51.83,10.014,37.83,63.66,14.923,57.72,32.11,11.300999999999998,25.59,138.8,24.85,38.7,13.571,106.27,15.986,47.43,29.42,22.94,59.16,16.494,65.78,15.183,25.5,20.28,16.592,11.767,46.51,38.17,16.796,43.73,31.13,15.993,20.92,27.29,42.5,50.22
29.9,38.92,30.0,37.35,51.83,10.014,37.83,63.66,14.923,57.72,32.11,11.300999999999998,25.59,138.8,24.85,38.7,13.571,106.27,15.986,47.43,29.42,22.94,59.16,16.494,65.78,15.183,25.5,20.28,16.592,11.767,46.51,38.17,16.796,43.73,31.13,15.993,20.92,27.29,42.5,50.22
29.43,38.92,29.57,36.73,51.42,9.89,37.28,63.17,14.976,57.16,31.93,11.23,25.73,136.96,24.72,38.49,13.372,104.96,15.952,47.2,28.94,22.75,58.52,16.402,65.57,15.075,25.14,20.3,16.477,11.682,46.14,37.75,16.707,43.15,30.88,15.921,20.87,26.82,42.19,49.69
29.83,39.16,29.82,37.66,51.02,10.059,37.65,62.94,14.915,56.86,31.72,11.336,25.86,137.98,24.47,38.33,13.213,104.15,15.978,46.8,29.25,22.82,58.7,16.316,65.48,15.095999999999998,25.07,20.25,16.324,11.703,46.16,37.52,16.528,42.99,31.48,15.649,20.63,27.7,42.37,49.93
29.42,38.45,29.65,37.44,50.52,9.721,38.01,63.65,14.693,56.36,31.61,11.237,26.16,135.51,24.28,38.16,13.009,103.06,15.784,46.48,28.85,22.68,58.73,16.31,65.25,14.818,24.87,20.15,16.508,11.498,45.33,37.71,16.569000000000006,42.84,31.26,15.512,20.69,27.67,42.69,49.73
30.46,39.13,30.33,38.5,52.14,10.023,39.01,65.76,14.8,57.56,32.33,11.585,26.58,137.44,25.4,39.06,13.208,105.25,16.076,47.16,29.44,23.29,59.48,16.548,66.96,14.936,25.34,20.81,16.784000000000002,11.802,46.18,39.28,16.826,43.56,32.35,15.86,20.93,28.44,43.04,51.28
31.6,39.3,30.8,39.09,52.82,10.361,40.01,66.67,14.739,58.81,32.56,11.834,26.53,140.83,26.81,39.3,13.375,105.82,16.24,47.32,30.33,23.33,59.54,16.451,67.22,14.738,25.46,21.48,17.077,11.795,46.33,39.47,17.088,43.69,32.75,16.244,21.18,28.76,43.08,51.39
31.94,39.25,31.37,39.01,52.73,10.539,40.46,67.17,14.623,59.09,32.74,11.919,26.43,140.74,26.91,39.5,13.341,106.03,16.248,47.29,30.61,23.2,59.82,16.364,67.53,14.701,25.51,21.62,17.012999999999998,11.823,46.31,39.46,16.993,43.53,32.67,16.345,21.28,29.36,42.98,51.18
